
07-03-2017_time_14:34:25	0059MFCCSPECS.cfg	mel_coefficients	32	3,3	1,1	512	tanh	tanh	32	adam	38	0.0530	0.4667	0.590	0.307
07-03-2017_time_14:38:52	0059SPECS.cfg	spectrograms	32	3,3	1,1	512	tanh	tanh	32	adam	
07-03-2017_time_14:43:23	0060LOGMEL.cfg	logmel	32	3,3	1,1	128,256	tanh	tanh	32	adam	11	0.4033	0.6527	0.565	0.295
07-03-2017_time_14:44:11	0060MFCCSPECS.cfg	mel_coefficients	32	3,3	1,1	128,256	tanh	tanh	32	adam	10	0.4439	0.6441	0.587	0.292
07-03-2017_time_14:44:59	0060SPECS.cfg	spectrograms	32	3,3	1,1	128,256	tanh	tanh	32	adam	84	0.1293	0.4292	0.527	0.263
07-03-2017_time_14:49:15	0061LOGMEL.cfg	logmel	32	3,3	1,1	256,512	tanh	tanh	32	adam	8	0.2574	0.5924	0.569	0.284
07-03-2017_time_14:50:34	0061MFCCSPECS.cfg	mel_coefficients	32	3,3	1,1	256,512	tanh	tanh	32	adam	14	0.0584	0.6091	0.583	0.297
07-03-2017_time_14:52:05	0061SPECS.cfg	spectrograms	32	3,3	1,1	256,512	tanh	tanh	32	adam	32	0.0284	0.5742	0.576	0.288
07-03-2017_time_14:55:52	0062LOGMEL.cfg	logmel	32	3,3	1,1	512,512	tanh	tanh	32	adam	16	0.0360	0.3439	0.558	0.308
07-03-2017_time_14:59:10	0062MFCCSPECS.cfg	mel_coefficients	32	3,3	1,1	512,512	tanh	tanh	32	adam	10	0.1312	0.3486	0.558	0.299
07-03-2017_time_15:02:21	0062SPECS.cfg	spectrograms	32	3,3	1,1	512,512	tanh	tanh	32	adam	
07-03-2017_time_15:09:16	0063LOGMEL.cfg	logmel	32	3,3	1,1	1024	tanh	tanh	32	adam	22	0.4937	0.8640	0.562	0.302
07-03-2017_time_15:17:29	0063MFCCSPECS.cfg	mel_coefficients	32	3,3	1,1	1024	tanh	tanh	32	adam	24	0.5043	0.8877	0.576	0.286
07-03-2017_time_15:26:59	0063SPECS.cfg	spectrograms	32	3,3	1,1	1024	tanh	tanh	32	adam	
07-03-2017_time_15:27:17	0064LOGMEL.cfg	logmel	32	3,3	3,3	128	tanh	tanh	32	adam	59	0.2304	0.3348	0.551	0.293
07-03-2017_time_15:27:40	0064MFCCSPECS.cfg	mel_coefficients	32	3,3	3,3	128	tanh	tanh	32	adam	72	0.1848	0.3216	0.562	0.334
07-03-2017_time_15:28:04	0064SPECS.cfg	spectrograms	32	3,3	3,3	128	tanh	tanh	32	adam	10	1.0260	0.8998	0.569	0.250
07-03-2017_time_15:28:27	0065LOGMEL.cfg	logmel	32	3,3	3,3	256	tanh	tanh	32	adam	0	6.2873	5.0022	0.569	0.250
07-03-2017_time_15:28:39	0065MFCCSPECS.cfg	mel_coefficients	32	3,3	3,3	256	tanh	tanh	32	adam	0	6.2873	5.0022	0.569	0.250
07-03-2017_time_15:28:52	0065SPECS.cfg	spectrograms	32	3,3	3,3	256	tanh	tanh	32	adam	3	1.3323	1.2990	0.569	0.250
07-03-2017_time_15:29:13	0066LOGMEL.cfg	logmel	32	3,3	3,3	512	tanh	tanh	32	adam	0	5.6465	5.0022	0.569	0.250
07-03-2017_time_15:29:27	0066MFCCSPECS.cfg	mel_coefficients	32	3,3	3,3	512	tanh	tanh	32	adam	0	5.6465	5.0022	0.569	0.250
07-03-2017_time_15:29:40	0066SPECS.cfg	spectrograms	32	3,3	3,3	512	tanh	tanh	32	adam	0	5.9989	5.0022	0.569	0.250
07-03-2017_time_15:30:00	0067LOGMEL.cfg	logmel	32	3,3	3,3	128,256	tanh	tanh	32	adam	82	0.4159	0.4643	0.544	0.314
07-03-2017_time_15:30:21	0067MFCCSPECS.cfg	mel_coefficients	32	3,3	3,3	128,256	tanh	tanh	32	adam	98	0.8126	0.7038	0.498	0.278
07-03-2017_time_15:30:43	0067SPECS.cfg	spectrograms	32	3,3	3,3	128,256	tanh	tanh	32	adam	82	0.6496	0.5033	0.495	0.251
07-03-2017_time_15:31:20	0068LOGMEL.cfg	logmel	32	3,3	3,3	256,512	tanh	tanh	32	adam	11	0.9693	0.8056	0.569	0.250
07-03-2017_time_15:31:39	0068MFCCSPECS.cfg	mel_coefficients	32	3,3	3,3	256,512	tanh	tanh	32	adam	43	0.5999	0.2596	0.572	0.344
07-03-2017_time_15:32:07	0068SPECS.cfg	spectrograms	32	3,3	3,3	256,512	tanh	tanh	32	adam	15	0.9941	0.7783	0.569	0.250
07-03-2017_time_15:32:40	0069LOGMEL.cfg	logmel	32	3,3	3,3	512,512	tanh	tanh	32	adam	50	0.3537	0.3348	0.583	0.364
07-03-2017_time_15:33:25	0069MFCCSPECS.cfg	mel_coefficients	32	3,3	3,3	512,512	tanh	tanh	32	adam	82	0.2962	0.4365	0.558	0.328
07-03-2017_time_15:34:12	0069SPECS.cfg	spectrograms	32	3,3	3,3	512,512	tanh	tanh	32	adam	95	0.6270	0.5104	0.544	0.262
07-03-2017_time_15:36:28	0070LOGMEL.cfg	logmel	32	3,3	3,3	1024	tanh	tanh	32	adam	94	2.2739	1.7039	0.565	0.284
07-03-2017_time_15:38:26	0070MFCCSPECS.cfg	mel_coefficients	32	3,3	3,3	1024	tanh	tanh	32	adam	97	2.2561	1.6956	0.551	0.281
07-03-2017_time_15:41:00	0070SPECS.cfg	spectrograms	32	3,3	3,3	1024	tanh	tanh	32	adam	0	6.3204	5.0022	0.569	0.250
07-03-2017_time_15:41:26	0071LOGMEL.cfg	logmel	32	5,5	1,1	128	tanh	tanh	32	adam	31	0.0962	0.4818	0.604	0.359
07-03-2017_time_15:43:08	0071MFCCSPECS.cfg	mel_coefficients	32	5,5	1,1	128	tanh	tanh	32	adam	36	0.0850	0.5394	0.580	0.337
07-03-2017_time_15:44:37	0071SPECS.cfg	spectrograms	32	5,5	1,1	128	tanh	tanh	32	adam	75	0.0324	0.4072	0.562	0.266
07-03-2017_time_15:49:23	0072LOGMEL.cfg	logmel	32	5,5	1,1	256	tanh	tanh	32	adam	23	0.0664	0.3182	0.558	0.294
07-03-2017_time_15:51:59	0072MFCCSPECS.cfg	mel_coefficients	32	5,5	1,1	256	tanh	tanh	32	adam	21	0.0936	0.4043	0.572	0.310
07-03-2017_time_15:54:28	0072SPECS.cfg	spectrograms	32	5,5	1,1	256	tanh	tanh	32	adam	54	0.0390	0.3519	0.576	0.299
07-03-2017_time_16:03:23	0073LOGMEL.cfg	logmel	32	5,5	1,1	512	tanh	tanh	32	adam	32	1.8188	1.4748	0.534	0.266
07-03-2017_time_16:07:34	0073MFCCSPECS.cfg	mel_coefficients	32	5,5	1,1	512	tanh	tanh	32	adam	30	0.2513	0.6397	0.555	0.264
07-03-2017_time_16:13:19	0073SPECS.cfg	spectrograms	32	5,5	1,1	512	tanh	tanh	32	adam	
07-03-2017_time_16:26:06	0074LOGMEL.cfg	logmel	32	5,5	1,1	128,256	tanh	tanh	32	adam	19	0.1285	0.2756	0.572	0.323
07-03-2017_time_16:27:17	0074MFCCSPECS.cfg	mel_coefficients	32	5,5	1,1	128,256	tanh	tanh	32	adam	19	0.0553	0.3264	0.555	0.271
07-03-2017_time_16:28:20	0074SPECS.cfg	spectrograms	32	5,5	1,1	128,256	tanh	tanh	32	adam	22	0.6495	0.5966	0.562	0.261
07-03-2017_time_16:31:00	0075LOGMEL.cfg	logmel	32	5,5	1,1	256,512	tanh	tanh	32	adam	
07-03-2017_time_16:31:11	0075MFCCSPECS.cfg	mel_coefficients	32	5,5	1,1	256,512	tanh	tanh	32	adam	
